text,label,category,language,source,clean_text
Inspector Rajesh Kumar bol raha hoon. Ek gang aapke number ka misuse karke gande videos bana raha hai. Turant verify karna hoga.,1,police_blackmail,hinglish,indian,inspector rajesh kumar bol raha hoon ek gang aapke number ka misuse karke gande videos bana raha hai turant verify karna hoga
Mathews or tait or edwards or anderson,0,none,english,uci,mathews or tait or edwards or anderson
sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP,1,general_spam,english,uci,sexy sexy cum and text me im wet and warm and ready for some porn u up for some fun this msg is free recd msgs 150p inc vat 2 cancel text stop
Ill call you evening ill some ideas.,0,none,english,uci,ill call you evening ill some ideas
Police headquarters se bol raha hoon. Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,relative,hinglish,indian,police headquarters se bol raha hoon aapka kyc pending hai account 2 ghante mein block ho jayega otp share kijiye
hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx,0,none,english,uci,hi baby im cruisin with my girl friend what r u up 2 give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx
"Not sure yet, still trying to get a hold of him",0,none,english,uci,not sure yet still trying to get a hold of him
Jay's getting really impatient and belligerent,0,none,english,uci,jay s getting really impatient and belligerent
"Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X",1,general_spam,english,uci,today s offer claim ur 150 worth of discount vouchers text yes to 85023 now savamob member offers mobile t cs 3 00 sub 16 unsub reply x
"I can. But it will tell quite long, cos i haven't finish my film yet...",0,none,english,uci,i can but it will tell quite long cos i haven t finish my film yet
Namaste sir Aapke naam par ek criminal complaint register hui hai.,1,police_digital_arrest,hinglish,indian,namaste sir aapke naam par ek criminal complaint register hui hai
Sir ek minute suniye Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,amazon,hinglish,indian,sir ek minute suniye aapka kyc pending hai account 2 ghante mein block ho jayega otp share kijiye
I'll reach in ard 20 mins ok...,0,none,english,uci,i ll reach in ard 20 mins ok
Your gonna have to pick up a $1 burger for yourself on your way home. I can't even move. Pain is killing me.,0,none,english,uci,your gonna have to pick up a 1 burger for yourself on your way home i can t even move pain is killing me
Send me yetty's number pls.,0,none,english,uci,send me yetty s number pls
ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG,0,none,english,uci,zoe it just hit me 2 im fucking shitin myself il defo try my hardest 2 cum 2morow luv u millions lekdog
"Law enforcement se bol raha hoon. Amazon se bol raha hoon. Aapka parcel hold hai, clearance charge ₹499 dena hoga.",1,bank_kyc,hinglish,indian,law enforcement se bol raha hoon amazon se bol raha hoon aapka parcel hold hai clearance charge 499 dena hoga
"Yeah there's barely enough room for the two of us, x has too many fucking shoes. Sorry man, see you later",0,none,english,uci,yeah there s barely enough room for the two of us x has too many fucking shoes sorry man see you later
Hello ma'am Aapke WhatsApp se ladies ko asleel messages bheje ja rahe hain. Aapko suspect maana ja raha hai.,1,police_blackmail,hinglish,indian,hello ma am aapke whatsapp se ladies ko asleel messages bheje ja rahe hain aapko suspect maana ja raha hai
He needs to stop going to bed and make with the fucking dealing,0,none,english,uci,he needs to stop going to bed and make with the fucking dealing
No da if you run that it activate the full version da.,0,none,english,uci,no da if you run that it activate the full version da
"Hi , where are you? We're at  and they're not keen to go out i kind of am but feel i shouldn't so can we go out tomo, don't mind do you?",0,none,english,uci,hi where are you we re at and they re not keen to go out i kind of am but feel i shouldn t so can we go out tomo don t mind do you
Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2,1,general_spam,english,uci,dear voucher holder 2 claim your 1st class airport lounge passes when using your holiday voucher call when booking quote 1st class x 2
That means get the door,0,none,english,uci,that means get the door
I forgot 2 ask ü all smth.. There's a card on da present lei... How? Ü all want 2 write smth or sign on it?,0,none,english,uci,i forgot 2 ask all smth there s a card on da present lei how all want 2 write smth or sign on it
No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...,0,none,english,uci,no wonder cos i dun rem seeing a silver car but i thk i saw a black one
HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX,0,none,english,uci,hi darlin ive just got back and i had a really nice night and thanks so much for the lift see u tomorrow xxx
"That‘s the thing with apes, u can fight to the death to keep something, but the minute they have it when u let go, thats it!",0,none,english,uci,that s the thing with apes u can fight to the death to keep something but the minute they have it when u let go thats it
Sir ek minute suniye Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,relative,hinglish,indian,sir ek minute suniye aapka kyc pending hai account 2 ghante mein block ho jayega otp share kijiye
Hello sir National Cyber Cell se bol raha hoon. Verification ke liye cooperate kijiye.,1,police_digital_arrest,hinglish,indian,hello sir national cyber cell se bol raha hoon verification ke liye cooperate kijiye
No i am not having not any movies in my laptop,0,none,english,uci,no i am not having not any movies in my laptop
* Am on a train back from northampton so i'm afraid not!,0,none,english,uci,am on a train back from northampton so i m afraid not
"Okay, good, no problem, and thanx!",0,none,english,uci,okay good no problem and thanx
You only hate me. You can call any but you didnt accept even a single call of mine. Or even you messaged,0,none,english,uci,you only hate me you can call any but you didnt accept even a single call of mine or even you messaged
Becoz its  &lt;#&gt;  jan whn al the post ofice is in holiday so she cn go fr the post ofice...got it duffer,0,none,english,uci,becoz its jan whn al the post ofice is in holiday so she cn go fr the post ofice got it duffer
Stupid.its not possible,0,none,english,uci,stupid its not possible
Law enforcement se bol raha hoon. Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,aadhaar,hinglish,indian,law enforcement se bol raha hoon aapka kyc pending hai account 2 ghante mein block ho jayega otp share kijiye
Did he just say somebody is named tampa,0,none,english,uci,did he just say somebody is named tampa
Can ü all decide faster cos my sis going home liao..,0,none,english,uci,can all decide faster cos my sis going home liao
Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano:-),0,none,english,uci,reading gud habit nan bari hudgi yorge pataistha ertini kano
"Ji haan suniye Bhai aaj shaam ko milte hain, coffee pe baat karte hain.",0,none,hinglish,indian,ji haan suniye bhai aaj shaam ko milte hain coffee pe baat karte hain
I HAVE A DATE ON SUNDAY WITH WILL!!,0,none,english,uci,i have a date on sunday with will
"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p",1,general_spam,english,uci,our dating service has been asked 2 contact u by someone shy call now all will be revealed pobox84 m26 3uz 150p
Never y lei... I v lazy... Got wat? Dat day ü send me da url cant work one...,0,none,english,uci,never y lei i v lazy got wat dat day send me da url cant work one
Yep then is fine 7.30 or 8.30 for ice age.,0,none,english,uci,yep then is fine 7 30 or 8 30 for ice age
Ok,0,none,english,uci,ok
I think just yourself …Thanks and see you tomo,0,none,english,uci,i think just yourself thanks and see you tomo
My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her.,0,none,english,uci,my supervisor find 4 me one lor i thk his students i havent ask her yet tell u aft i ask her
"Probably, want to pick up more?",0,none,english,uci,probably want to pick up more
"Er, hello, things didn‘t quite go to plan – is limping slowly home followed by aa and with exhaust hanging off",0,none,english,uci,er hello things didn t quite go to plan is limping slowly home followed by aa and with exhaust hanging off
"Short But Cute : "" Be a good person , but dont try to prove"" ..... Gud mrng...",0,none,english,uci,short but cute be a good person but dont try to prove gud mrng
"Ya, i'm referin to mei's ex wat... No ah, waitin 4 u to treat, somebody shld b rich liao...So gd, den u dun have to work frm tmr onwards...",0,none,english,uci,ya i m referin to mei s ex wat no ah waitin 4 u to treat somebody shld b rich liao so gd den u dun have to work frm tmr onwards
Hi my email address has changed now it is ,0,none,english,uci,hi my email address has changed now it is
You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,1,general_spam,english,uci,you have won a guaranteed 1000 cash or a 2000 prize to claim yr prize call our customer service representative on between 10am 7pm
Ji haan suniye Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,amazon,hinglish,indian,ji haan suniye aapka kyc pending hai account 2 ghante mein block ho jayega otp share kijiye
S:-)if we have one good partnership going we will take lead:),0,none,english,uci,s if we have one good partnership going we will take lead
MAYBE IF YOU WOKE UP BEFORE FUCKING 3 THIS WOULDN'T BE A PROBLEM.,0,none,english,uci,maybe if you woke up before fucking 3 this wouldn t be a problem
