text,label,category,language,source
Ji haan suniye Aapke documents ka misuse karke financial fraud kiya gaya hai.,1,police_digital_arrest,hinglish,indian
Sir ek minute suniye Ek gang aapke number ka misuse karke gande videos bana raha hai. Turant verify karna hoga.,1,police_blackmail,hinglish,indian
"Hello sir Sir kal subah 10 baje meeting hai, agenda mail kar diya.",0,none,hinglish,indian
Madam ek minute Aapka Aadhaar deactivate hone wala hai. Turant update kijiye.,1,aadhaar,hinglish,indian
CBI se bol raha hoon. Aapka mobile number cyber fraud investigation mein aaya hai.,1,police_digital_arrest,hinglish,indian
ACP Sharma bol raha hoon. Aapki morphed photos viral ho rahi hain. Cyber cell ne case register kar liya hai.,1,police_blackmail,hinglish,indian
Police headquarters se bol raha hoon. Police verification complete karna zaroori hai.,1,police_digital_arrest,hinglish,indian
Hello sir Aapki morphed photos viral ho rahi hain. Cyber cell ne case register kar liya hai.,1,police_blackmail,hinglish,indian
"Aap sun rahe hain na? Beta ghar aa gaya hoon, darwaza khol do.",0,none,hinglish,indian
"Ji haan suniye Mummy main office pahunch gaya, aaj thoda late ho jaunga.",0,none,hinglish,indian
"Aap sun rahe hain na? Doctor appointment kal 9 baje hai, fasting rehna.",0,none,hinglish,indian
Namaste ma'am Cab 3 minute mein pahunch raha hai.,0,none,hinglish,indian
Special Investigation Team se bol raha hoon. Aapke khilaaf legal action initiate kiya gaya hai.,1,police_digital_arrest,hinglish,indian
"Aap sun rahe hain na? Mummy main office pahunch gaya, aaj thoda late ho jaunga.",0,none,hinglish,indian
"Hello ma'am Beta ghar aa gaya hoon, darwaza khol do.",0,none,hinglish,indian
"Namaste sir School fees ki last date kal hai, payment kar dena.",0,none,hinglish,indian
Hello sir Congratulations! Aapne ₹40 lakh ka lottery jeeta hai. Processing fee dena hoga.,1,bank_kyc,hinglish,indian
Madam ek minute Police station se bol raha hoon. Aapke mobile number se illegal messages bheje gaye hain.,1,police_digital_arrest,hinglish,indian
"Madam ek minute Papa train mein baith gaya hoon, safely pahunch jaunga.",0,none,hinglish,indian
Ji namaskar Aapki morphed photos viral ho rahi hain. Cyber cell ne case register kar liya hai.,1,police_blackmail,hinglish,indian
Hello sir Aapke khilaaf digital fraud complaint receive hui hai.,1,police_digital_arrest,hinglish,indian
"Hello ji Sir kal subah 10 baje meeting hai, agenda mail kar diya.",0,none,hinglish,indian
Namaste ma'am Cab 3 minute mein pahunch raha hai.,0,none,hinglish,indian
"National Cyber Cell se bol raha hoon. Aapke father ko accident ho gaya hai. Turant 50,000 bhej dijiye hospital ke liye.",1,aadhaar,hinglish,indian
"Dhyan se suniye Doctor appointment kal 9 baje hai, fasting rehna.",0,none,hinglish,indian
"Dhyan se suniye School fees ki last date kal hai, payment kar dena.",0,none,hinglish,indian
Aap sun rahe hain na? Project ka review meeting kal 4 baje hai kya?,0,none,hinglish,indian
ACP Sharma bol raha hoon. Aapka mobile number cyber fraud investigation mein aaya hai.,1,police_digital_arrest,hinglish,indian
"Ji haan suniye Sir kal subah 10 baje meeting hai, agenda mail kar diya.",0,none,hinglish,indian
"Sir ek minute suniye Papa train mein baith gaya hoon, safely pahunch jaunga.",0,none,hinglish,indian
Namaste sir Aapke khilaaf legal action initiate kiya gaya hai.,1,police_digital_arrest,hinglish,indian
"Namaste ma'am Papa train mein baith gaya hoon, safely pahunch jaunga.",0,none,hinglish,indian
"Ji namaskar Bhai aaj shaam ko milte hain, coffee pe baat karte hain.",0,none,hinglish,indian
Hello ma'am Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,aadhaar,hinglish,indian
"Namaste ma'am Beta ghar aa gaya hoon, darwaza khol do.",0,none,hinglish,indian
Law enforcement se bol raha hoon. Aapke phone number se koi asleel gande images aur videos share kiye ja rahe hain. Ye cyber crime hai.,1,police_blackmail,hinglish,indian
Ji haan suniye Ek gang aapke number ka misuse karke gande videos bana raha hai. Turant verify karna hoga.,1,police_blackmail,hinglish,indian
Hello sir Cab 3 minute mein pahunch raha hai.,0,none,hinglish,indian
Aap sun rahe hain na? Crime Branch se bol raha hoon. Aapke account se suspicious transactions hui hain.,1,police_digital_arrest,hinglish,indian
Ji namaskar Aapka Aadhaar deactivate hone wala hai. Turant update kijiye.,1,bank_kyc,hinglish,indian
ACP Sharma bol raha hoon. Aapke naam par ek criminal complaint register hui hai.,1,police_digital_arrest,hinglish,indian
Dhyan se suniye Aapke WhatsApp se ladies ko asleel messages bheje ja rahe hain. Aapko suspect maana ja raha hai.,1,police_blackmail,hinglish,indian
Hello sir Police verification complete karna zaroori hai.,1,police_digital_arrest,hinglish,indian
"Dhyan se suniye Sir kal subah 10 baje meeting hai, agenda mail kar diya.",0,none,hinglish,indian
"Namaste sir Bhai aaj shaam ko milte hain, coffee pe baat karte hain.",0,none,hinglish,indian
ACP Sharma bol raha hoon. Aapka mobile number cyber fraud investigation mein aaya hai.,1,police_digital_arrest,hinglish,indian
Law enforcement se bol raha hoon. Police station se bol raha hoon. Aapke mobile number se illegal messages bheje gaye hain.,1,police_digital_arrest,hinglish,indian
Hello sir Congratulations! Aapne ₹40 lakh ka lottery jeeta hai. Processing fee dena hoga.,1,aadhaar,hinglish,indian
"Hello sir School fees ki last date kal hai, payment kar dena.",0,none,hinglish,indian
Police headquarters se bol raha hoon. Cyber investigation team ko aapke number se suspicious activity mili hai.,1,police_digital_arrest,hinglish,indian
"Dhyan se suniye Mummy main office pahunch gaya, aaj thoda late ho jaunga.",0,none,hinglish,indian
Hello ma'am Police station se bol raha hoon. Aapke mobile number se illegal messages bheje gaye hain.,1,police_digital_arrest,hinglish,indian
Ji haan suniye Aapke Aadhaar card ka istemal karke fake SIM issue ki gayi hai.,1,police_digital_arrest,hinglish,indian
National Cyber Cell se bol raha hoon. Aapke WhatsApp se ladies ko asleel messages bheje ja rahe hain. Aapko suspect maana ja raha hai.,1,police_blackmail,hinglish,indian
Ji namaskar Aapke Aadhaar card ka istemal karke fake SIM issue ki gayi hai.,1,police_digital_arrest,hinglish,indian
"Hello sir Bhai aaj shaam ko milte hain, coffee pe baat karte hain.",0,none,hinglish,indian
Ji namaskar Cab 3 minute mein pahunch raha hai.,0,none,hinglish,indian
Hello sir Aapka number telecom fraud case mein identify hua hai.,1,police_digital_arrest,hinglish,indian
"Hello sir Doctor appointment kal 9 baje hai, fasting rehna.",0,none,hinglish,indian
"Hello sir Beta ghar aa gaya hoon, darwaza khol do.",0,none,hinglish,indian
Namaste sir Aapke phone number se koi asleel gande images aur videos share kiye ja rahe hain. Ye cyber crime hai.,1,police_blackmail,hinglish,indian
"Dhyan se suniye Amazon se bol raha hoon. Aapka parcel hold hai, clearance charge ₹499 dena hoga.",1,bank_kyc,hinglish,indian
Special Investigation Team se bol raha hoon. Aapke WhatsApp se ladies ko asleel messages bheje ja rahe hain. Aapko suspect maana ja raha hai.,1,police_blackmail,hinglish,indian
Hello sir Ek gang aapke number ka misuse karke gande videos bana raha hai. Turant verify karna hoga.,1,police_blackmail,hinglish,indian
Namaste ma'am Cab 3 minute mein pahunch raha hai.,0,none,hinglish,indian
Ji namaskar Project ka review meeting kal 4 baje hai kya?,0,none,hinglish,indian
Crime Branch se bol raha hoon. Aapke WhatsApp se ladies ko asleel messages bheje ja rahe hain. Aapko suspect maana ja raha hai.,1,police_blackmail,hinglish,indian
Hello sir Aapka order deliver ho chuka hai. Feedback de dena.,0,none,hinglish,indian
Police headquarters se bol raha hoon. National Cyber Cell se bol raha hoon. Verification ke liye cooperate kijiye.,1,police_digital_arrest,hinglish,indian
Hello ji Aapka bank account investigation ke dauran freeze kiya ja sakta hai.,1,police_digital_arrest,hinglish,indian
Cyber Crime Department se bol raha hoon. Aapke naam par registered SIM ka misuse report hua hai.,1,police_digital_arrest,hinglish,indian
Namaste ma'am Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,bank_kyc,hinglish,indian
Sir ek minute suniye Aapke naam par registered SIM ka misuse report hua hai.,1,police_digital_arrest,hinglish,indian
"Namaste ma'am Papa train mein baith gaya hoon, safely pahunch jaunga.",0,none,hinglish,indian
Delhi Police se bol raha hoon. Ek gang aapke number ka misuse karke gande videos bana raha hai. Turant verify karna hoga.,1,police_blackmail,hinglish,indian
CBI se bol raha hoon. Aapke phone se illegal obscene content circulate ho raha hai. Digital arrest ho sakta hai.,1,police_blackmail,hinglish,indian
Namaste sir Project ka review meeting kal 4 baje hai kya?,0,none,hinglish,indian
"Ji haan suniye Doctor appointment kal 9 baje hai, fasting rehna.",0,none,hinglish,indian
Hello sir Cab 3 minute mein pahunch raha hai.,0,none,hinglish,indian
Hello sir Aapke khilaaf legal action initiate kiya gaya hai.,1,police_digital_arrest,hinglish,indian
Hello ma'am Aapke phone se illegal obscene content circulate ho raha hai. Digital arrest ho sakta hai.,1,police_blackmail,hinglish,indian
"Sir ek minute suniye Bhai aaj shaam ko milte hain, coffee pe baat karte hain.",0,none,hinglish,indian
"Namaste sir Mummy main office pahunch gaya, aaj thoda late ho jaunga.",0,none,hinglish,indian
Hello ma'am Aapke khilaaf legal action initiate kiya gaya hai.,1,police_digital_arrest,hinglish,indian
"Dhyan se suniye Beta ghar aa gaya hoon, darwaza khol do.",0,none,hinglish,indian
"Madam ek minute Bhai aaj shaam ko milte hain, coffee pe baat karte hain.",0,none,hinglish,indian
Hello sir Congratulations! Aapne ₹40 lakh ka lottery jeeta hai. Processing fee dena hoga.,1,bank_kyc,hinglish,indian
"Namaste sir School fees ki last date kal hai, payment kar dena.",0,none,hinglish,indian
Sir ek minute suniye Aapka bank account investigation ke dauran freeze kiya ja sakta hai.,1,police_digital_arrest,hinglish,indian
"Hello ma'am Papa train mein baith gaya hoon, safely pahunch jaunga.",0,none,hinglish,indian
Hello ji Aapka order deliver ho chuka hai. Feedback de dena.,0,none,hinglish,indian
"Hello sir Papa train mein baith gaya hoon, safely pahunch jaunga.",0,none,hinglish,indian
"Ji haan suniye Papa train mein baith gaya hoon, safely pahunch jaunga.",0,none,hinglish,indian
Ji namaskar Project ka review meeting kal 4 baje hai kya?,0,none,hinglish,indian
"Madam ek minute Aapke father ko accident ho gaya hai. Turant 50,000 bhej dijiye hospital ke liye.",1,relative,hinglish,indian
Sir ek minute suniye Cab 3 minute mein pahunch raha hai.,0,none,hinglish,indian
Crime Branch se bol raha hoon. Aapke khilaaf legal action initiate kiya gaya hai.,1,police_digital_arrest,hinglish,indian
"Namaste sir Doctor appointment kal 9 baje hai, fasting rehna.",0,none,hinglish,indian
Madam ek minute Aapke phone se illegal obscene content circulate ho raha hai. Digital arrest ho sakta hai.,1,police_blackmail,hinglish,indian
Aap sun rahe hain na? Aapka Aadhaar deactivate hone wala hai. Turant update kijiye.,1,bank_kyc,hinglish,indian
"Namaste ma'am Papa train mein baith gaya hoon, safely pahunch jaunga.",0,none,hinglish,indian
Madam ek minute Cab 3 minute mein pahunch raha hai.,0,none,hinglish,indian
"Ji haan suniye Mummy main office pahunch gaya, aaj thoda late ho jaunga.",0,none,hinglish,indian
"Madam ek minute Bhai aaj shaam ko milte hain, coffee pe baat karte hain.",0,none,hinglish,indian
Hello ji Aapki morphed photos viral ho rahi hain. Cyber cell ne case register kar liya hai.,1,police_blackmail,hinglish,indian
Crime Branch se bol raha hoon. Aapke phone se illegal obscene content circulate ho raha hai. Digital arrest ho sakta hai.,1,police_blackmail,hinglish,indian
Hello sir Aapke naam par ek criminal complaint register hui hai.,1,police_digital_arrest,hinglish,indian
"Dhyan se suniye School fees ki last date kal hai, payment kar dena.",0,none,hinglish,indian
"Namaste ma'am Beta ghar aa gaya hoon, darwaza khol do.",0,none,hinglish,indian
Inspector Rajesh Kumar bol raha hoon. National Cyber Cell se bol raha hoon. Verification ke liye cooperate kijiye.,1,police_digital_arrest,hinglish,indian
National Cyber Cell se bol raha hoon. Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,aadhaar,hinglish,indian
"Namaste ma'am Aapke father ko accident ho gaya hai. Turant 50,000 bhej dijiye hospital ke liye.",1,lottery,hinglish,indian
Madam ek minute Ek gang aapke number ka misuse karke gande videos bana raha hai. Turant verify karna hoga.,1,police_blackmail,hinglish,indian
Namaste sir Project ka review meeting kal 4 baje hai kya?,0,none,hinglish,indian
Dhyan se suniye Aapka order deliver ho chuka hai. Feedback de dena.,0,none,hinglish,indian
"Special Investigation Team se bol raha hoon. Aapke father ko accident ho gaya hai. Turant 50,000 bhej dijiye hospital ke liye.",1,aadhaar,hinglish,indian
Dhyan se suniye Aapka order deliver ho chuka hai. Feedback de dena.,0,none,hinglish,indian
"Hello ji Doctor appointment kal 9 baje hai, fasting rehna.",0,none,hinglish,indian
Namaste sir Aapka order deliver ho chuka hai. Feedback de dena.,0,none,hinglish,indian
Police headquarters se bol raha hoon. Police station se bol raha hoon. Aapke mobile number se illegal messages bheje gaye hain.,1,police_digital_arrest,hinglish,indian
Hello ji Aapka order deliver ho chuka hai. Feedback de dena.,0,none,hinglish,indian
Delhi Police se bol raha hoon. Aapka bank account investigation ke dauran freeze kiya ja sakta hai.,1,police_digital_arrest,hinglish,indian
Hello ji Cab 3 minute mein pahunch raha hai.,0,none,hinglish,indian
CBI se bol raha hoon. Aapke WhatsApp se ladies ko asleel messages bheje ja rahe hain. Aapko suspect maana ja raha hai.,1,police_blackmail,hinglish,indian
Delhi Police se bol raha hoon. Congratulations! Aapne ₹40 lakh ka lottery jeeta hai. Processing fee dena hoga.,1,bank_kyc,hinglish,indian
"Hello sir School fees ki last date kal hai, payment kar dena.",0,none,hinglish,indian
"Hello sir Aapke father ko accident ho gaya hai. Turant 50,000 bhej dijiye hospital ke liye.",1,lottery,hinglish,indian
"Sir ek minute suniye School fees ki last date kal hai, payment kar dena.",0,none,hinglish,indian
"Namaste ma'am Sir kal subah 10 baje meeting hai, agenda mail kar diya.",0,none,hinglish,indian
"Hello sir Aapke father ko accident ho gaya hai. Turant 50,000 bhej dijiye hospital ke liye.",1,aadhaar,hinglish,indian
Namaste ma'am Aapke WhatsApp se ladies ko asleel messages bheje ja rahe hain. Aapko suspect maana ja raha hai.,1,police_blackmail,hinglish,indian
Cyber Crime Department se bol raha hoon. Aapke naam par registered account illegal activities mein use hua hai.,1,police_digital_arrest,hinglish,indian
Namaste ma'am Aapke naam par registered account illegal activities mein use hua hai.,1,police_digital_arrest,hinglish,indian
"Namaste sir Doctor appointment kal 9 baje hai, fasting rehna.",0,none,hinglish,indian
Aap sun rahe hain na? Congratulations! Aapne ₹40 lakh ka lottery jeeta hai. Processing fee dena hoga.,1,lottery,hinglish,indian
"Aap sun rahe hain na? Sir kal subah 10 baje meeting hai, agenda mail kar diya.",0,none,hinglish,indian
Aap sun rahe hain na? Congratulations! Aapne ₹40 lakh ka lottery jeeta hai. Processing fee dena hoga.,1,relative,hinglish,indian
"Dhyan se suniye Doctor appointment kal 9 baje hai, fasting rehna.",0,none,hinglish,indian
Madam ek minute Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,relative,hinglish,indian
National Cyber Cell se bol raha hoon. Aapka Aadhaar deactivate hone wala hai. Turant update kijiye.,1,relative,hinglish,indian
Law enforcement se bol raha hoon. Aapke phone number se koi asleel gande images aur videos share kiye ja rahe hain. Ye cyber crime hai.,1,police_blackmail,hinglish,indian
Hello ji Aapka bank account investigation ke dauran freeze kiya ja sakta hai.,1,police_digital_arrest,hinglish,indian
"Namaste sir Bhai aaj shaam ko milte hain, coffee pe baat karte hain.",0,none,hinglish,indian
Hello sir Congratulations! Aapne ₹40 lakh ka lottery jeeta hai. Processing fee dena hoga.,1,relative,hinglish,indian
Hello ma'am Aapke number se pornographic material WhatsApp groups mein bheja ja raha hai. FIR ho chuki hai.,1,police_blackmail,hinglish,indian
Namaste sir Project ka review meeting kal 4 baje hai kya?,0,none,hinglish,indian
