text,label,category,language,source,clean_text
Dear where you will be when i reach there,0,none,english,uci,dear where you will be when i reach there
Police headquarters se bol raha hoon. Congratulations! Aapne ₹40 lakh ka lottery jeeta hai. Processing fee dena hoga.,1,amazon,hinglish,indian,police headquarters se bol raha hoon congratulations aapne 40 lakh ka lottery jeeta hai processing fee dena hoga
Hey check it da. I have listed da.,0,none,english,uci,hey check it da i have listed da
"K will do, addie &amp; I are doing some art so I'll be here when you get home",0,none,english,uci,k will do addie i are doing some art so i ll be here when you get home
"Camera quite good, 10.1mega pixels, 3optical and 5digital dooms. Have a lovely holiday, be safe and i hope you hav a good journey! Happy new year to you both! See you in a couple of weeks! ",0,none,english,uci,camera quite good 10 1mega pixels 3optical and 5digital dooms have a lovely holiday be safe and i hope you hav a good journey happy new year to you both see you in a couple of weeks
Still i have not checked it da. . .,0,none,english,uci,still i have not checked it da
Namaste ma'am Aapke Aadhaar card ka istemal karke fake SIM issue ki gayi hai.,1,police_digital_arrest,hinglish,indian,namaste ma am aapke aadhaar card ka istemal karke fake sim issue ki gayi hai
Both :) i shoot big loads so get ready!,0,none,english,uci,both i shoot big loads so get ready
goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468,1,general_spam,english,uci,goldviking 29 m is inviting you to be his friend reply yes 762 or no 762 see him stop send stop frnd to 62468
Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.,0,none,english,uci,mark works tomorrow he gets out at 5 his work is by your house so he can meet u afterwards
HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX,0,none,english,uci,hi babe u r most likely to be in bed but im so sorry about tonight i really wanna see u tomorrow so call me at 9 love me xxx
You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.,0,none,english,uci,you are a great role model you are giving so much and i really wish each day for a miracle but god as a reason for everything and i must say i wish i knew why but i dont i ve looked up to you since i was young and i still do have a great day
U still painting ur wall?,0,none,english,uci,u still painting ur wall
"Nah, Wednesday. When should I bring the mini cheetos bag over?",0,none,english,uci,nah wednesday when should i bring the mini cheetos bag over
No need lar i go engin? Cos my sis at arts today...,0,none,english,uci,no need lar i go engin cos my sis at arts today
"National Cyber Cell se bol raha hoon. Amazon se bol raha hoon. Aapka parcel hold hai, clearance charge ₹499 dena hoga.",1,bank_kyc,hinglish,indian,national cyber cell se bol raha hoon amazon se bol raha hoon aapka parcel hold hai clearance charge 499 dena hoga
Sir ek minute suniye Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,lottery,hinglish,indian,sir ek minute suniye aapka kyc pending hai account 2 ghante mein block ho jayega otp share kijiye
I WILL CAL YOU SIR. In meeting,0,none,english,uci,i will cal you sir in meeting
Erutupalam thandiyachu,0,none,english,uci,erutupalam thandiyachu
I've told him that i've returned it. That should i re order it.,0,none,english,uci,i ve told him that i ve returned it that should i re order it
"CBI se bol raha hoon. Amazon se bol raha hoon. Aapka parcel hold hai, clearance charge ₹499 dena hoga.",1,aadhaar,hinglish,indian,cbi se bol raha hoon amazon se bol raha hoon aapka parcel hold hai clearance charge 499 dena hoga
National Cyber Cell se bol raha hoon. Congratulations! Aapne ₹40 lakh ka lottery jeeta hai. Processing fee dena hoga.,1,aadhaar,hinglish,indian,national cyber cell se bol raha hoon congratulations aapne 40 lakh ka lottery jeeta hai processing fee dena hoga
Hi mate its RV did u hav a nice hol just a message 3 say hello coz havent sent u 1 in ages started driving so stay off roads!RVx,0,none,english,uci,hi mate its rv did u hav a nice hol just a message 3 say hello coz haven t sent u 1 in ages started driving so stay off roads rvx
"Nimbomsons. Yep phone knows that one. Obviously, cos thats a real word",0,none,english,uci,nimbomsons yep phone knows that one obviously cos thats a real word
"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",0,none,english,uci,we have sent jd for customer service cum accounts executive to ur mail id for details contact us
Wat would u like 4 ur birthday?,0,none,english,uci,wat would u like 4 ur birthday
Ji haan suniye Cyber Crime Department se bol raha hoon. Aapke number se objectionable content circulate hua hai.,1,police_digital_arrest,hinglish,indian,ji haan suniye cyber crime department se bol raha hoon aapke number se objectionable content circulate hua hai
You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,1,general_spam,english,uci,you have won a nokia 7250i this is what you get when you win our free auction to take part send nokia to 86021 now hg suite342 2lands row w1jhl 16
"Namaste sir Amazon se bol raha hoon. Aapka parcel hold hai, clearance charge ₹499 dena hoga.",1,lottery,hinglish,indian,namaste sir amazon se bol raha hoon aapka parcel hold hai clearance charge 499 dena hoga
No it will reach by 9 only. She telling she will be there. I dont know,0,none,english,uci,no it will reach by 9 only she telling she will be there i dont know
I will see in half an hour,0,none,english,uci,i will see in half an hour
Hello ji Aapka order deliver ho chuka hai. Feedback de dena.,0,none,hinglish,indian,hello ji aapka order deliver ho chuka hai feedback de dena
Delhi Police se bol raha hoon. Aapke Aadhaar se linked account par complaint mili hai.,1,police_digital_arrest,hinglish,indian,delhi police se bol raha hoon aapke aadhaar se linked account par complaint mili hai
Its ok..come to my home it vl nice to meet and v can chat..,0,none,english,uci,its ok come to my home it vl nice to meet and v can chat
No got new job at bar in airport on satsgettin 4.47per hour but means no lie in! keep in touch,0,none,english,uci,no got new job at bar in airport on satsgettin 4 47per hour but means no lie in keep in touch
Take some small dose tablet for fever,0,none,english,uci,take some small dose tablet for fever
Ok i also wan 2 watch e 9 pm show...,0,none,english,uci,ok i also wan 2 watch e 9 pm show
University of southern california.,0,none,english,uci,university of southern california
So no messages. Had food?,0,none,english,uci,so no messages had food
Delhi Police se bol raha hoon. Aapke naam par registered SIM ka misuse report hua hai.,1,police_digital_arrest,hinglish,indian,delhi police se bol raha hoon aapke naam par registered sim ka misuse report hua hai
Hello sir Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,relative,hinglish,indian,hello sir aapka kyc pending hai account 2 ghante mein block ho jayega otp share kijiye
Thank you. I like you as well...,0,none,english,uci,thank you i like you as well
Check with nuerologist.,0,none,english,uci,check with nuerologist
"Jus chillaxin, what up",0,none,english,uci,jus chillaxin what up
What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.,0,none,english,uci,what do u want when i come back a beautiful necklace as a token of my heart for you thats what i will give but only to my wife of my liking be that and see no one can give you that dont call me i will wait till i come
Are you ok. What happen to behave like this,0,none,english,uci,are you ok what happen to behave like this
Also where's the piece,0,none,english,uci,also where s the piece
Then ü come n pick me at 530 ar?,0,none,english,uci,then come n pick me at 530 ar
Well you told others you'd marry them...,0,none,english,uci,well you told others you d marry them
As in different styles?,0,none,english,uci,as in different styles
"Mmmmmm ... I love you,so much, Ahmad ... I can't wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!",0,none,english,uci,mmmmmm i love you so much ahmad i can t wait for this year to begin as every second takes me closer to being at your side happy new year my love
Crime Branch se bol raha hoon. Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,relative,hinglish,indian,crime branch se bol raha hoon aapka kyc pending hai account 2 ghante mein block ho jayega otp share kijiye
"Hello ji Bhai aaj shaam ko milte hain, coffee pe baat karte hain.",0,none,hinglish,indian,hello ji bhai aaj shaam ko milte hain coffee pe baat karte hain
No. On the way home. So if not for the long dry spell the season would have been over,0,none,english,uci,no on the way home so if not for the long dry spell the season would have been over
"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",1,general_spam,english,uci,six chances to win cash from 100 to 20 000 pounds txt csh11 and send to 87575 cost 150p day 6days 16 tsandcs apply reply hl 4 info
At home also.,0,none,english,uci,at home also
Dont gimme that lip caveboy,0,none,english,uci,dont gimme that lip caveboy
Madam ek minute Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,aadhaar,hinglish,indian,madam ek minute aapka kyc pending hai account 2 ghante mein block ho jayega otp share kijiye
Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.,1,general_spam,english,uci,valentines day special win over 1000 in our quiz and take your partner on the trip of a lifetime send go to 83600 now 150p msg rcvd custcare
Cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.,0,none,english,uci,cbe is really good nowadays lot of shop and showrooms city is shaping good
